filename	event_labels
YzUFPZwltlQw_160.000_170.000.wav	Vacuum_cleaner
YlDBvUJsR8I0_240.000_250.000.wav	Blender
YpqWHpI-Ac8E_330.000_340.000.wav	Dishes,Frying,Speech
Yr3Bfjt85JKk_580.000_590.000.wav	Speech
Yagmp1HE2Ovg_30.000_40.000.wav	Speech
YLuVGoAo_89E_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
Y39xw1Y6zT3A_3.000_13.000.wav	Speech
YLXs4mopVvWY_40.000_50.000.wav	Running_water,Speech
Y2Nge7pnSJzM_0.000_7.000.wav	Speech
Yy3-M1sonh3M_0.000_10.000.wav	Running_water
Y6bmJLRXrH-g_11.000_21.000.wav	Cat,Speech
Y-9WBkdJq104_30.000_40.000.wav	Running_water,Speech
Y_PGL3VUXvPs_160.000_170.000.wav	Running_water,Speech
Ypd4jPwUifsA_0.000_7.000.wav	Speech
YxfHXwAMsmjM_90.000_100.000.wav	Blender
YKhPmpbIS7-E_110.000_120.000.wav	Dishes
Y1ufOjYaZnw0_150.000_160.000.wav	Dog,Speech
YeXVxTGS5N4s_580.000_590.000.wav	Speech
Y1T9IDU7TMhg_0.000_10.000.wav	Dog
Y1JhyeYoHWRk_30.000_40.000.wav	Cat,Speech
Y8oHpRkN839s_30.000_40.000.wav	Speech
YycUsxmcsczU_190.000_200.000.wav	Dishes,Frying,Speech
YfNn9WDQI9Tw_140.000_150.000.wav	Running_water,Speech
YGYr1Uf5siiY_80.000_90.000.wav	Alarm_bell_ringing,Speech
YMuwXiDL4u8g_40.000_50.000.wav	Cat
Y4PLtKW3ugLo_30.000_40.000.wav	Dog
Y7IXx3NhSbi0_50.000_60.000.wav	Cat
YLuF--SQoyUg_10.000_20.000.wav	Running_water
YlQLtWsRE0Qs_60.000_70.000.wav	Electric_shaver_toothbrush,Speech
Y-tkH2A0jFrw_19.000_29.000.wav	Dog
Y1_LFhftPfeo_30.000_40.000.wav	Dishes,Speech
Ydv6qCGol278_20.000_30.000.wav	Blender,Speech
YXBRk8mexnEE_110.000_120.000.wav	Speech
YLkzS4mpVlFY_110.000_120.000.wav	Blender
Y0gPlTfMVr20_20.000_30.000.wav	Dog
YSMcZg-EQq54_180.000_190.000.wav	Vacuum_cleaner
Y4A5ksnEmDfk_30.000_40.000.wav	Dog
YbKjZckV14OQ_24.000_34.000.wav	Speech,Vacuum_cleaner
YMFZa7e1Xkog_360.000_370.000.wav	Dishes,Frying,Speech
Y_IMPbTV9s5M_40.000_50.000.wav	Running_water
YEtz9-C9oVyQ_10.000_20.000.wav	Blender
Y3pc-_xaVLik_30.000_40.000.wav	Running_water
Y0E9LAPdM4sk_30.000_40.000.wav	Dog
YKW8Dq_n5MeA_100.000_110.000.wav	Speech,Vacuum_cleaner
YTElAbp2A-IQ_310.000_320.000.wav	Dishes,Electric_shaver_toothbrush,Speech
Y1AGi0kVyOOE_30.000_40.000.wav	Dog
YQhP01iCJZJ4_280.000_290.000.wav	Dishes
YJpQkJT1gk90_130.000_140.000.wav	Frying,Speech
YYGlE7XB1NqU_100.000_110.000.wav	Running_water,Speech
Yl2OGpcL-7e0_410.000_420.000.wav	Dishes,Speech
Y95Ugxictw8o_320.000_330.000.wav	Dishes,Frying,Speech
YnshSiFv_qck_50.000_60.000.wav	Blender
YfgcD859HiYI_310.000_320.000.wav	Speech
YEk8XKK6LE6Y_30.000_40.000.wav	Vacuum_cleaner
Yzd8P1qzrYlc_80.000_90.000.wav	Running_water,Speech
Y3NINza9-bAE_30.000_40.000.wav	Cat
YpS7q2D3NxTY_90.000_100.000.wav	Blender,Speech
Y0S-IlwRgvlw_30.000_40.000.wav	Dog,Speech
Y21LXvRR5dh0_30.000_40.000.wav	Dog
YFcUavI1c3JY_0.000_10.000.wav	Alarm_bell_ringing
YJqFsEpIt0oM_150.000_160.000.wav	Frying
YMbL5EK1XtwA_160.000_170.000.wav	Running_water,Speech
Y96RUmyMF8xY_10.000_20.000.wav	Vacuum_cleaner
YknSSH1CrUCQ_30.000_40.000.wav	Alarm_bell_ringing,Speech
YMcJ5aNpbSfs_210.000_220.000.wav	Dishes,Speech
Y1FiVE0dGo5M_150.000_160.000.wav	Dishes,Speech
YKBbQjWkS7rk_20.000_30.000.wav	Cat,Speech
Y-e1Ek_4-Neo_3.000_13.000.wav	Cat,Speech
Y1rPv2-OZLK4_16.000_26.000.wav	Cat
YZsGPy6ISsQU_40.000_50.000.wav	Running_water,Speech
YGJLqC6Th-TM_0.000_10.000.wav	Blender,Running_water
YB9_zOTSKZMk_60.000_70.000.wav	Running_water,Speech
Yirv8yHvKNqA_40.000_50.000.wav	Speech
Y0Gj00V-_AZM_70.000_80.000.wav	Dog
YSGN5pUqv_uA_30.000_40.000.wav	Vacuum_cleaner
YppHEWrF8QKQ_30.000_40.000.wav	Speech
YmfQM6RmAc4o_60.000_70.000.wav	Vacuum_cleaner
YsUgWKt2pMlU_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y00LeqWQQqXc_50.000_60.000.wav	Dishes
Y2h61UFDcrGs_10.000_20.000.wav	Dog
Y3pnOPc6RsPs_470.000_480.000.wav	Vacuum_cleaner
Ym7mVr0L5aaw_110.000_120.000.wav	Blender
YJ9RXGuJ-DaU_80.000_90.000.wav	Vacuum_cleaner
YQMgQlqkdx4g_30.000_40.000.wav	Dishes
Y7JRB6-XoYBk_30.000_40.000.wav	Dog
YLwgJh8y8JRc_30.000_40.000.wav	Dishes,Speech
Y0KAv-2fHagU_30.000_40.000.wav	Dog
YpTlC9dSwyrM_200.000_210.000.wav	Frying,Speech
YMsd6W6o9CfY_450.000_460.000.wav	Speech,Vacuum_cleaner
Yfrqb2k9SyWc_450.000_460.000.wav	Running_water,Speech
YpuTBSg4yUq8_500.000_510.000.wav	Dishes
Y0DX11ZZ4mUw_30.000_40.000.wav	Cat
YYYWYRfD4Tbc_110.000_120.000.wav	Frying,Speech
YYDnlouGTXo0_30.000_40.000.wav	Speech
Y5Ej7-MFmdrk_210.000_220.000.wav	Dishes,Speech
Y1PX9T5VzAQw_20.000_30.000.wav	Running_water
YbFm3ZqzIIOs_90.000_100.000.wav	Frying,Speech
YLLj2GcUv3vk_40.000_50.000.wav	Running_water
YHoqzA-zHPD0_330.000_340.000.wav	Dishes,Speech
YnbQPN8b5goo_160.000_170.000.wav	Speech
YJPIbrv0hj_Y_0.000_10.000.wav	Vacuum_cleaner
Y4QqcMm7IBv8_30.000_40.000.wav	Speech
YiL9BXVduNZA_230.000_240.000.wav	Speech
YRId1W8C01vw_26.000_36.000.wav	Blender
YFzz3I1PEnTQ_280.000_290.000.wav	Dishes,Speech
Y0UGnOcN0Ln8_30.000_40.000.wav	Cat
Yl_ceaYTeM24_10.000_20.000.wav	Running_water
YXK80n70z3wU_110.000_120.000.wav	Frying,Speech
Y05NNBR1PCiw_150.000_160.000.wav	Vacuum_cleaner
YMbBFfjNBemo_210.000_220.000.wav	Running_water,Speech
YDgLRJXtIFmA_30.000_40.000.wav	Running_water
Y8hzBO1HHpLg_30.000_40.000.wav	Dog,Speech
YR1EwMpJNtAw_130.000_140.000.wav	Dishes,Frying,Speech
Y2uNich4uYjM_30.000_40.000.wav	Dog
Y0Dly8-eZvyE_30.000_40.000.wav	Dishes
YGuNDfj97MpY_30.000_40.000.wav	Dishes,Frying,Speech
Y7YpnTnKDMt8_21.000_31.000.wav	Running_water
YaP3EL4Iz94I_120.000_130.000.wav	Blender,Speech
YiE9jCVXh_qE_30.000_40.000.wav	Alarm_bell_ringing,Speech
YBtW3hWhaxWo_30.000_40.000.wav	Dishes,Speech
YXc9Nn1tFyno_160.000_170.000.wav	Running_water,Speech
YZcJ6kOIRdPY_30.000_40.000.wav	Blender
YBJtHqrPttZo_30.000_40.000.wav	Running_water
YDkUo9z5mTY4_17.000_27.000.wav	Cat,Speech
YdZZnP2pGdr8_240.000_250.000.wav	Frying,Speech
Y-bVfRhfALDw_60.000_70.000.wav	Dog
YCVcdeZskaXk_0.000_10.000.wav	Cat
Yi6_asTj6QzU_30.000_40.000.wav	Blender
YSK6XwNAtTzg_30.000_40.000.wav	Speech
Y5COous3_GLw_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y32ez3PEx-rI_190.000_200.000.wav	Electric_shaver_toothbrush
YcHFf6MbsIcA_430.000_440.000.wav	Alarm_bell_ringing,Speech
YVEnlU7tKuY8_150.000_160.000.wav	Blender,Speech
Y1bdyFJt5nI4_100.000_110.000.wav	Speech
YRD5UX2MKGqo_210.000_220.000.wav	Dishes,Speech
YgPYrdFvtDMo_40.000_50.000.wav	Running_water
Y1Y9FIaY-z6E_4.000_14.000.wav	Cat,Speech
YwwnfW1Du5LI_30.000_40.000.wav	Vacuum_cleaner
Y4JsVdNNB0Cc_10.000_20.000.wav	Dog
YCnmFFzD5qEY_0.000_8.000.wav	Dog
Yz06V1hU_AEw_210.000_220.000.wav	Speech,Vacuum_cleaner
YjAmih2A5F9U_160.000_170.000.wav	Dishes,Frying,Speech
Y4P-DsDGjveI_20.000_30.000.wav	Dog
YBqB_oRkV40E_340.000_350.000.wav	Dishes,Speech
YVuTrBcuSspk_30.000_40.000.wav	Running_water,Speech
YNNBZu9s_nRY_40.000_50.000.wav	Running_water,Speech
Y3qVkFtnF9oE_30.000_40.000.wav	Dog,Speech
YS7RLwDpXsfo_360.000_370.000.wav	Dishes,Speech
YJfTmZCBhJWQ_590.000_600.000.wav	Electric_shaver_toothbrush,Speech
Y1PYjnTo-CgM_30.000_40.000.wav	Speech
YxmOxXlTZCVg_10.000_20.000.wav	Electric_shaver_toothbrush,Speech
YBP_M3uFwDgY_90.000_100.000.wav	Speech,Vacuum_cleaner
YacVU6ERFxZM_10.000_20.000.wav	Running_water
Y-N9BMANnB4Q_30.000_40.000.wav	Dog
YA_JM417jXJA_130.000_140.000.wav	Alarm_bell_ringing
YTVRapuJo3Us_120.000_130.000.wav	Running_water,Speech
Y5dHEi3FFauA_40.000_50.000.wav	Alarm_bell_ringing,Speech
YYUkwexcc10E_200.000_210.000.wav	Blender,Dishes,Speech
YkCyw-4iCtiI_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y4kYst2YDiUo_30.000_40.000.wav	Speech
YNroHDGonjG0_40.000_50.000.wav	Running_water,Speech
YfGy_xNzFVAg_100.000_110.000.wav	Speech,Vacuum_cleaner
YU89xKiZC2oE_70.000_80.000.wav	Vacuum_cleaner
Yz5ozWCzZ7rk_20.000_30.000.wav	Electric_shaver_toothbrush
Y_m0vbiVUuIE_90.000_100.000.wav	Blender,Speech
Yf_qjP-L1qXI_10.000_20.000.wav	Vacuum_cleaner
YZIVFTrMleoE_60.000_70.000.wav	Vacuum_cleaner
Ye-mLfz0tHto_60.000_70.000.wav	Running_water
YnUo2ArBhUSs_30.000_40.000.wav	Dishes,Speech
YEWG-FzjkTr4_40.000_50.000.wav	Frying,Speech
Yi0lJhaj34LQ_170.000_180.000.wav	Dishes,Frying,Speech
YQ4njTdVPWNo_20.000_30.000.wav	Blender
Yc_PSTjf_XAI_0.000_10.000.wav	Running_water
Y-95ROVLw52A_290.000_300.000.wav	Speech
YronYqZP-usA_300.000_310.000.wav	Dishes,Frying,Speech
YoS9jxzwXmdQ_160.000_170.000.wav	Blender,Speech
YdOsyWc4FK4s_580.000_590.000.wav	Blender,Speech
YC3qlm2wJCCw_2.000_12.000.wav	Cat
YFquQPp49-Xw_170.000_180.000.wav	Speech
YmZRsCN0ygaM_360.000_370.000.wav	Running_water
Y8Fn9UB55-aA_0.000_10.000.wav	Dishes,Speech
YwTp-Xag7az8_110.000_120.000.wav	Running_water
Y2Ar8YM5zfbs_80.000_90.000.wav	Dishes,Frying,Speech
Y3OEkEhJO1kc_30.000_40.000.wav	Speech
YysxbdQpTDOg_50.000_60.000.wav	Blender
YhppIaJ0wY7Q_240.000_250.000.wav	Dishes,Frying,Speech
Y3YB_bYEaDbo_29.000_39.000.wav	Dog
YVHz7LEk0ye0_210.000_220.000.wav	Alarm_bell_ringing,Speech
Ymjo-2dXv58E_0.000_10.000.wav	Running_water
YMq7QHXMPnpc_0.000_10.000.wav	Alarm_bell_ringing,Speech
YTih9ww8Ytmo_30.000_40.000.wav	Speech
YTbKvUEY9GRg_130.000_140.000.wav	Blender,Speech
YGCGr-IE2E4Q_0.000_10.000.wav	Cat
Yl3lROvgZMis_100.000_110.000.wav	Frying,Speech
YFKP72r4CkT0_60.000_70.000.wav	Running_water
Y4_tPeX2Yn10_30.000_40.000.wav	Dog,Speech
Yyaln9y8I7ms_230.000_240.000.wav	Running_water,Speech
YdVdqCTNHmXc_100.000_110.000.wav	Vacuum_cleaner
Y_BvFeIaCKc4_60.000_70.000.wav	Dishes,Speech
Y3eC4QAeLV6s_13.000_23.000.wav	Cat,Speech
Y00OE2VN0e7w_30.000_40.000.wav	Cat,Speech
Y-rPJ7Wsc0DM_30.000_40.000.wav	Dog,Speech
Yqr7CPF5aCGk_70.000_80.000.wav	Vacuum_cleaner
Y0GpPvJSWc-c_30.000_40.000.wav	Dog
YfOEg8aZvK9A_0.000_10.000.wav	Running_water
Yrls73tQzQeg_210.000_220.000.wav	Blender,Speech
Yhuwrxh4t3EU_30.000_40.000.wav	Dishes,Running_water,Speech
YPIYJ0OR2MSQ_170.000_180.000.wav	Vacuum_cleaner
Yf2ZLMevFSMs_30.000_40.000.wav	Speech
Yo03rRUHMLKw_10.000_20.000.wav	Vacuum_cleaner
Yq0dR4rqTB3M_70.000_80.000.wav	Vacuum_cleaner
YvKeBPiBMGHA_300.000_310.000.wav	Speech
Y2doARKIAAnE_380.000_390.000.wav	Speech
Y3ntI-jMKFvE_50.000_60.000.wav	Cat,Speech
Yqkln--ZUtEQ_40.000_50.000.wav	Electric_shaver_toothbrush,Speech
Yqzvz7DNZaJw_10.000_20.000.wav	Running_water
YbiQPrEqac7g_130.000_140.000.wav	Dishes,Speech
YCwgKMGvAX1g_20.000_30.000.wav	Running_water
YkfnSZgZ97YI_60.000_70.000.wav	Running_water
YLzzwp_QneSE_30.000_40.000.wav	Speech,Vacuum_cleaner
YafrEvllhHLI_130.000_140.000.wav	Running_water
Y2HNxLN59O5Y_30.000_40.000.wav	Cat
Yc-Ao6dauz-o_20.000_30.000.wav	Alarm_bell_ringing
YhdzCayz8FNA_30.000_40.000.wav	Speech
Y3lCFW2QKVjA_18.000_28.000.wav	Dog
Yfo2RWw6beZ0_160.000_170.000.wav	Running_water,Speech
YlPjAEy2rcgs_260.000_270.000.wav	Alarm_bell_ringing,Speech
YwgTtoCAH87k_50.000_60.000.wav	Speech,Vacuum_cleaner
Y3zie9o7-h84_30.000_40.000.wav	Dog
YHqNElboqs94_220.000_230.000.wav	Blender,Speech
YBYqNuaGjUIo_30.000_40.000.wav	Speech
YBo4kFgyJ2I0_0.000_10.000.wav	Running_water
YBw_ipXka2kA_20.000_30.000.wav	Alarm_bell_ringing
Y7qgIhwPX444_190.000_200.000.wav	Frying
YjOKUHLDpjSA_360.000_370.000.wav	Vacuum_cleaner
YCOQWlHWOC18_0.000_10.000.wav	Speech
Yg_TVCuGescY_130.000_140.000.wav	Running_water
YnaZCe0Mzb7A_0.000_10.000.wav	Dishes
YPEC9CCn2Cik_10.000_20.000.wav	Alarm_bell_ringing
YKc7P798BfZ4_30.000_40.000.wav	Dishes,Speech
Y6qkAEEqOyZc_30.000_40.000.wav	Cat
YmKE6pYSCt-w_400.000_410.000.wav	Dishes
Y65OesUDseSo_30.000_40.000.wav	Cat
Y-72belLBy5Q_420.000_430.000.wav	Dishes
Ybapca1IuN6I_80.000_90.000.wav	Speech
Y-xieOaxGx8E_30.000_40.000.wav	Dog
YI3_jdveF3vk_50.000_60.000.wav	Running_water
YTr6NMYItPJk_340.000_350.000.wav	Speech,Vacuum_cleaner
YxfxGYKG9_QA_0.000_10.000.wav	Alarm_bell_ringing
YMf-TklTACoo_50.000_60.000.wav	Blender,Speech
Y3LacfSFyOHg_30.000_40.000.wav	Dog
Y30QYplQTOHI_30.000_40.000.wav	Dog
Y0njUbtV9tX0_24.000_34.000.wav	Dog
Y_lDFP1OroDY_0.000_10.000.wav	Dishes
Yge-BaJaz8dM_20.000_30.000.wav	Dishes,Speech
Yaa0TRGcLbO4_120.000_130.000.wav	Dishes,Speech
YuY9Lk19fp8A_40.000_50.000.wav	Running_water,Speech
Y5abeJmVq3hU_120.000_130.000.wav	Cat
Y5dQ8t0fQmf4_30.000_40.000.wav	Cat,Speech
Y-bL8EorY7K4_30.000_40.000.wav	Dog
YmY6--_d1apY_70.000_80.000.wav	Blender,Speech
YKyUvT_UNEhI_30.000_40.000.wav	Speech
YAtRGb3tz75U_80.000_90.000.wav	Speech,Vacuum_cleaner
Y34t59iePgb4_20.000_30.000.wav	Dishes,Speech
Y-CPNNk0Yy_o_30.000_40.000.wav	Dog
YD4wFqJG_q5c_150.000_160.000.wav	Speech,Vacuum_cleaner
YtZRidFbOvHs_500.000_510.000.wav	Dishes,Speech
YXV68bMCKvfg_100.000_110.000.wav	Electric_shaver_toothbrush
YFXT3hUeh24o_100.000_110.000.wav	Dishes,Frying
YsYE40u05JVw_570.000_580.000.wav	Dishes,Frying,Speech
Y6iXijeJwyEg_170.000_180.000.wav	Blender
Y-qM27Bttvdk_10.000_20.000.wav	Dog
YiCED_QpkDVA_70.000_80.000.wav	Running_water
YBqjPagd1POE_160.000_170.000.wav	Dishes,Speech
Yu1DOqJX0-nw_50.000_60.000.wav	Running_water,Speech
Y2FsA1yoZ840_40.000_50.000.wav	Electric_shaver_toothbrush,Speech
YpHQg6BT98j8_20.000_30.000.wav	Alarm_bell_ringing
Y5cQuJjmPg0Q_9.000_19.000.wav	Dog,Speech
YenkMA0uCYZE_90.000_100.000.wav	Running_water
YwdgOSy9cQZA_30.000_40.000.wav	Blender
Y2zeF8myu9_A_6.000_16.000.wav	Speech
Yav165I35o4Q_30.000_40.000.wav	Speech
Yrxd-6CsQHxA_190.000_200.000.wav	Alarm_bell_ringing,Speech
YAexp_I4sf7E_60.000_70.000.wav	Cat,Speech
Y1fq4al3LWWg_50.000_60.000.wav	Speech
Y8rojd48cf3Q_40.000_50.000.wav	Alarm_bell_ringing
Y2mQQyghnL2U_21.000_31.000.wav	Dog,Speech
Y-BLjIL2ROoo_14.000_24.000.wav	Dog
Ykmws4PY66HY_210.000_220.000.wav	Frying
YYocXqyWPyL4_110.000_120.000.wav	Running_water
YrSkfyKmzBnQ_10.000_20.000.wav	Vacuum_cleaner
Y1ewugq4C6iE_80.000_90.000.wav	Alarm_bell_ringing
Y2UbLJkGu1yw_20.000_30.000.wav	Running_water
YJkopAN2nwJ4_150.000_160.000.wav	Vacuum_cleaner
Y5K7mSWlamvI_10.000_20.000.wav	Speech
Yp36U4NoCj80_190.000_200.000.wav	Blender,Dishes,Speech
Yv1YhFkKVC-A_100.000_110.000.wav	Dishes,Speech
Y5utA9pTbb3w_19.000_29.000.wav	Cat,Speech
Y9RnyuztecA0_20.000_30.000.wav	Running_water
YUZkZrWFjrnM_110.000_120.000.wav	Alarm_bell_ringing
YetInNW0gz1o_30.000_40.000.wav	Frying
YxUJhNBep_Pc_20.000_30.000.wav	Running_water
YKt-XB98Nk0A_60.000_70.000.wav	Vacuum_cleaner
YjeH9lAJmPAY_250.000_260.000.wav	Dishes
YLHdCHnjloYw_30.000_40.000.wav	Blender
YQhHiG0uUyK0_30.000_40.000.wav	Alarm_bell_ringing,Speech
YVdJ1lI1n_bI_460.000_470.000.wav	Dishes,Frying,Speech
YqjEwXDMM3p4_120.000_130.000.wav	Speech
You4d34S_K3c_490.000_500.000.wav	Electric_shaver_toothbrush,Speech
YF9rHT8t-3qo_0.000_10.000.wav	Cat
YgxLpNJnYTxU_40.000_50.000.wav	Dishes,Speech
Y45C6mgdXB6E_30.000_40.000.wav	Dog
Yg5-KslXCmgo_90.000_100.000.wav	Blender,Speech
Y9LV5qBcRW3c_250.000_260.000.wav	Dog,Speech
YZCEqWOHqEWo_0.000_10.000.wav	Alarm_bell_ringing
YVxFuItZR4SE_310.000_320.000.wav	Running_water
YaoTBXEmVyAw_60.000_70.000.wav	Running_water
YbQ2EG5R4aCg_24.000_34.000.wav	Frying,Speech
Y65bqJzTHt98_30.000_40.000.wav	Alarm_bell_ringing,Speech
YaVkCOoCBCHo_280.000_290.000.wav	Frying,Speech
Y-Fch7ZrYmWA_180.000_190.000.wav	Dishes,Speech
Y-mfOIJLtEVM_19.000_29.000.wav	Dog
Y3JVI9QiahhE_30.000_40.000.wav	Dog,Speech
YXTjfcesiiXo_50.000_60.000.wav	Running_water
YVf8b8nKdvWY_30.000_40.000.wav	Vacuum_cleaner
Yv-34aS-h4Cg_0.000_10.000.wav	Speech
YUNAnk0yPtuk_10.000_20.000.wav	Speech
YP0nkiX2Yaqw_370.000_380.000.wav	Speech
YixFsIj_CcN4_330.000_340.000.wav	Running_water,Speech
Yw4SZUI20U-U_50.000_60.000.wav	Running_water
Y1LZXmZyQE-Q_90.000_100.000.wav	Electric_shaver_toothbrush,Speech
YCOFNn_XdGv0_220.000_230.000.wav	Speech,Vacuum_cleaner
YW_3fQvLouWE_150.000_160.000.wav	Alarm_bell_ringing,Speech
YtI0d3IiFWuU_20.000_30.000.wav	Vacuum_cleaner
YGtdzwcuF2aQ_60.000_70.000.wav	Dishes,Speech
Y3th6U4Fz6Pc_20.000_30.000.wav	Speech
YGrOEw6tOOkk_110.000_120.000.wav	Electric_shaver_toothbrush,Speech
Y0Xrg64OjC5o_30.000_40.000.wav	Dog,Speech
YbXSvCQ9BR68_0.000_10.000.wav	Running_water
Y0wWsei2lyOg_30.000_40.000.wav	Speech
Y64hkbU76XAk_30.000_40.000.wav	Cat,Dishes
YILkRZImaiw4_60.000_70.000.wav	Speech,Vacuum_cleaner
YSFpWtmQfDR4_10.000_20.000.wav	Electric_shaver_toothbrush
YG4iNOd35-Y0_140.000_150.000.wav	Vacuum_cleaner
YCN-8MxHe-XE_130.000_140.000.wav	Frying,Speech
Y2tdHHT0wNV0_30.000_40.000.wav	Cat,Speech
Y3TysLPO-srs_8.000_18.000.wav	Dog,Speech
YJn8UfbpyJf8_210.000_220.000.wav	Dishes,Frying,Speech
Ywm3ZDa8M5bc_80.000_90.000.wav	Electric_shaver_toothbrush,Speech
YnQzcxsbcAnU_40.000_50.000.wav	Vacuum_cleaner
YV4wCSWctiZg_360.000_370.000.wav	Dishes,Speech
YP6IgfVyOaXo_70.000_80.000.wav	Dishes,Frying,Speech
YOQL0a7HKroA_40.000_50.000.wav	Running_water
YiZnfCDbXL9o_370.000_380.000.wav	Dishes,Frying,Speech
YSqyE29FGRGo_180.000_190.000.wav	Alarm_bell_ringing
YYpQUCLqQZWc_390.000_400.000.wav	Running_water,Speech
Ykgj-j6_Blpc_50.000_60.000.wav	Speech,Vacuum_cleaner
YZ6Ndyfqg4JI_130.000_140.000.wav	Dishes
Y8jI7-qo0w9c_30.000_40.000.wav	Cat
YuqlR1sCJNeY_120.000_130.000.wav	Dishes,Frying
YTuAX_hEAirk_460.000_470.000.wav	Frying,Speech
Y7oguT83457c_30.000_40.000.wav	Dog
Ysh1E-SgNGPw_30.000_40.000.wav	Speech
YSIgB1co8OXI_20.000_30.000.wav	Running_water
Y2xobBryGD3A_0.000_10.000.wav	Dog
YBn0BQujqAx0_0.000_10.000.wav	Dog
YqRIK6YQUWkM_200.000_210.000.wav	Running_water
Y1bOo0eV34zw_30.000_40.000.wav	Dog,Speech
YJ_rXb0s_BV0_200.000_210.000.wav	Vacuum_cleaner
Y0r9NybRIlCA_0.000_7.000.wav	Dog,Speech
Y04_bFVAHEvQ_50.000_60.000.wav	Dog
YTjfDuxD4n6Q_80.000_90.000.wav	Frying,Speech
Y8ZmSpxseOtI_10.000_20.000.wav	Cat
YGssH78eQfVQ_21.000_31.000.wav	Vacuum_cleaner
YWvEGxO-Z2Io_50.000_60.000.wav	Blender,Speech
Ymsf1aHqZSIk_50.000_60.000.wav	Running_water
YdL8hjIHxQ3Y_10.000_20.000.wav	Electric_shaver_toothbrush
Y8LlfnnSjgGU_420.000_430.000.wav	Electric_shaver_toothbrush,Speech
Y-tvrWGyzObY_4.000_14.000.wav	Cat,Speech
YXLogOt3KO6M_70.000_80.000.wav	Blender
Yx4RIQKHScZ0_60.000_70.000.wav	Running_water
YjeYUjB5cmjQ_50.000_60.000.wav	Vacuum_cleaner
Yo0rgZA1af44_30.000_40.000.wav	Alarm_bell_ringing,Speech
YE3krgoJesWk_10.000_20.000.wav	Running_water
YuZsz7O-BPSo_210.000_220.000.wav	Electric_shaver_toothbrush,Speech
Y0YckF-1pCu8_30.000_40.000.wav	Speech
YkNoaITBMqkY_80.000_90.000.wav	Speech
YJY-1_psAjA0_280.000_290.000.wav	Speech
YqZPvtNrursQ_19.000_29.000.wav	Dog
Y1i8jvFP4F6g_550.000_560.000.wav	Alarm_bell_ringing
Y2MOf0CdgxKE_120.000_130.000.wav	Running_water
YWotx2e3s8dw_10.000_20.000.wav	Vacuum_cleaner
YczCUji-N2M4_90.000_100.000.wav	Electric_shaver_toothbrush
Y51luPlswXEU_280.000_290.000.wav	Frying,Speech
Y2_ljDKHdv6g_0.000_10.000.wav	Dog
YFgFevd_AiiE_230.000_240.000.wav	Dishes
Y2oBvH_38fzI_160.000_170.000.wav	Blender,Speech
YaRVYOqN1-T8_10.000_20.000.wav	Running_water
YmPec1G00n4Q_110.000_120.000.wav	Blender
YdLnH58IDcVs_100.000_110.000.wav	Dishes,Frying,Speech
Y_4yWux93Eis_240.000_250.000.wav	Blender
YEweKvzInXsM_10.000_20.000.wav	Running_water
YFWFa_W66mK4_160.000_170.000.wav	Frying,Speech
YSZd7ilb6mKw_290.000_300.000.wav	Dishes,Speech
Y6DXtiywoWyQ_300.000_310.000.wav	Frying,Speech
Yyep7Oe2YJIg_470.000_480.000.wav	Running_water,Speech
YVZg5yn3fDoo_0.000_10.000.wav	Running_water
YZqyf0UEtcZw_110.000_120.000.wav	Vacuum_cleaner
Y1HuBawOzYb0_120.000_130.000.wav	Cat
Y41YNLtKn7pE_30.000_40.000.wav	Dog
Y-OMWnmggY_E_30.000_40.000.wav	Dog,Speech
YqSqynoCaBWg_80.000_90.000.wav	Speech
Y2ho7FhwSUvI_10.000_20.000.wav	Dog
Y3rmc4znqQYA_30.000_40.000.wav	Dog
YB8agW5Mj1S4_250.000_260.000.wav	Dishes,Speech
YUDv5jYJs454_170.000_180.000.wav	Running_water
YdTzUOGLyuQs_0.000_10.000.wav	Running_water,Speech
YeIQq68U3Zvg_430.000_440.000.wav	Cat,Speech
YMw02boQDOV0_60.000_70.000.wav	Frying,Speech
Y3mV_kzIAfb8_20.000_30.000.wav	Dog
YNGaMfAdCQ6Q_200.000_210.000.wav	Cat
YQ_f5VT8EEYE_170.000_180.000.wav	Vacuum_cleaner
YkIcIqXeoOq4_80.000_90.000.wav	Running_water,Speech
YhB2aF6JHbZ0_30.000_40.000.wav	Running_water
YG2THRu30o7M_30.000_40.000.wav	Speech,Vacuum_cleaner
YQ1Y8qjP0XTY_130.000_140.000.wav	Vacuum_cleaner
Y8r0OpfBafAk_11.000_21.000.wav	Dog,Speech
YgSZz1J4J8fg_30.000_40.000.wav	Cat,Speech
YI0Ie_O5klEw_200.000_210.000.wav	Alarm_bell_ringing,Speech
YsrMXBDz_T3Y_0.000_10.000.wav	Running_water
Y3bhkJsgOqdM_480.000_490.000.wav	Dishes,Speech
YlzV1RNyHSFc_20.000_30.000.wav	Vacuum_cleaner
YDZZs3n-5OZg_30.000_40.000.wav	Speech
YN5jYhzrKPrg_130.000_140.000.wav	Dishes,Speech
YMVnTX-GZHsY_60.000_70.000.wav	Electric_shaver_toothbrush,Speech
YJBUxZFkLZX4_26.000_36.000.wav	Cat
