label	Accelerating, revving, vroom	Alarm_bell_ringing	Animal	Applause	Bark	Bell	Bicycle bell	Bicycle, tricycle	Bird	Bird vocalization, bird call, bird song	Blender	Boat, Water vehicle	Boiling	Breathing	Burping, eructation	Bus	Buzz	Camera	Car	Cat	Cheering	Chewing, mastication	Chicken, rooster	Chirp, tweet	Chuckle, chortle	Clapping	Clock	Coin (dropping)	Computer keyboard	Cough	Crackle	Cricket	Crow	Crowd	Crumpling, crinkling	Crushing	Crying, sobbing	Cupboard open or close	Dishes	Dog	Domestic animals, pets	Door	Drawer open or close	Drill	Drip	Electric_shaver_toothbrush	Engine	Engine starting	Explosion	Fart	Female singing	Fill (with liquid)	Finger snapping	Fire	Fireworks	Fixed-wing aircraft, airplane	Fowl	Frying	Gasp	Giggle	Glass	Glass chink, clink	Glass shatter	Growling	Gunshot, gunfire	Gurgling, bubbling	Hammer	Hands	Hiss	Human group actions	Human voice	Insect	Keys jangling	Knock	Laughter	Liquid	Male singing	Mechanical fan	Mechanisms	Meow	Microwave oven	Motor vehicle (road)	Music	Pour	Power tool	Printer	Purr	Rain	Rattle	Run	Running_water	Scissors	Screaming	Shout	Sigh	Singing	Siren	Slam	Sliding door	Sneeze	Speech	Speech synthesizer	Splash, splatter	Squeak	Subway, metro, underground	Tap	Telephone	Thump, thud	Thunderstorm	Tick	Tick-tock	Tools	Traffic noise, roadway noise	Trickle, dribble	Truck	Typewriter	Typing	Vacuum_cleaner	Vehicle	Vehicle horn, car horn, honking, toot	Walk, footsteps	Water	Waves, surf	Whispering	Whoosh, swoosh, swish	Wind	Writing
Finger snapping	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004225352112676	0.0	0.0	0.0	0.0	0.0	0.0014035087719298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0015541357278535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088235294117647	0.0	0.0	0.0	0.0	0.0002629503023928	0.0018975332068311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005296209427252	0.0034246575342465	0.0	0.0	0.0011638733705772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004667193221799	0.0	0.0	0.0	0.0	0.0014988009592326	0.0	0.0	0.0	0.0012124151309408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fire	0.0	0.0006544502617801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025906735751295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002154089179292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014925373134328	0.0	0.0	0.0	0.0011179429849077	0.0
Fireworks	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fixed-wing aircraft, airplane	0.0	0.000392670157068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011402508551881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528735632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001077044589646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Fowl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011402508551881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Frying	0.0	0.000523560209424	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0045610034207525	0.0021598272138228	0.0	0.0196078431372549	0.0090140845070422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085470085470085	0.0066666666666666	0.0	0.0	0.0	0.0	0.0091463414634146	0.0	0.0	0.0	0.0	0.0150375939849624	0.0	0.0149253731343283	0.0	0.0444005920078934	0.0001726817475392	0.0	0.0	0.0	0.0	0.0040816326530612	0.0007727975270479	0.0909090909090909	0.0	0.0181818181818181	0.0	0.0136986301369863	0.0	0.0147058823529411	0.0263157894736842	0.0	0.0	0.0	0.0081514593741782	0.0056925996204933	0.0060240963855421	0.0384615384615384	0.0254041570438799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007868383404864	0.0	0.0	0.0	0.0024220405691795	0.0125523012552301	0.0089686098654708	0.0441176470588235	0.0174018309752591	0.0	0.0701754385964912	0.0129533678756476	0.0277001862197392	0.0240963855421686	0.1111111111111111	0.0	0.0	0.0	0.0123456790123456	0.0	0.0010758472296933	0.0	0.0	0.0021505376344086	0.0	0.0	0.0	0.0	0.0	0.0121951219512195	0.0194227040999497	0.0	0.0	0.0049261083743842	0.0	0.0230815347721822	0.0	0.0092936802973977	0.0	0.0121241513094083	0.0	0.0	0.0217391304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0519480519480519	0.0025188916876574	0.0029850746268656	0.0	0.0030581039755351	0.0	0.0050307434320849	0.0
Gasp	0.0	0.0043193717277486	0.0	0.0	0.0010559662090813	0.0	0.0	0.0	0.0	0.0011402508551881	0.0	0.0	0.0	0.002112676056338	0.0	0.0	0.0	0.0	0.0	0.0042105263157894	0.0	0.0	0.0	0.0017094017094017	0.0133333333333333	0.0	0.0	0.0	0.0	0.0152439024390243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013155730965301	0.0017268174753928	0.0	0.01875	0.0	0.0	0.0	0.0030911901081916	0.0	0.0	0.0	0.0	0.0045662100456621	0.0	0.0147058823529411	0.0	0.0	0.0	0.0	0.0010518012095713	0.0341555977229601	0.002008032128514	0.0128205128205128	0.0	0.0909090909090909	0.0	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0047687172150691	0.0224719101123595	0.0212765957446808	0.0185185185185185	0.0090826521344232	0.0	0.0044843049327354	0.0	0.002042823636226	0.0102739726027397	0.0	0.0	0.0030260707635009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032275416890801	0.0	0.0071942446043165	0.0021505376344086	0.01	0.0	0.0	0.0	0.0	0.0	0.0026208085014719	0.0042553191489361	0.0	0.0	0.0	0.0014988009592326	0.0	0.0	0.0	0.0013336566440349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037783375314861	0.0014925373134328	0.0	0.0	0.0101010101010101	0.0022358859698155	0.0
Giggle	0.0	0.0023560209424083	0.0251572327044025	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0022805017103762	0.0021598272138228	0.0	0.0	0.0050704225352112	0.0	0.0285714285714285	0.0	0.0	0.0	0.0105263157894736	0.0	0.0072463768115942	0.0	0.0	0.0	0.0118343195266272	0.0	0.0	0.0	0.0091463414634146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011511264594639	0.0032809532032464	0.0	0.003125	0.0	0.0	0.0	0.0061823802163833	0.0	0.0	0.0	0.0	0.0091324200913242	0.0	0.0	0.0	0.0	0.0	0.0	0.0007888509071785	0.0018975332068311	0.0481927710843373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028612303290414	0.0	0.0354609929078014	0.0185185185185185	0.0033303057826218	0.0	0.0	0.0	0.0012105621548006	0.0068493150684931	0.0	0.0025906735751295	0.0018621973929236	0.0	0.0	0.0526315789473684	0.0132450331125827	0.0	0.0	0.0064102564102564	0.0021516944593867	0.0	0.0	0.0021505376344086	0.0	0.0	0.0	0.0	0.0	0.0	0.0028362174194011	0.0	0.0104166666666666	0.0	0.0	0.0002997601918465	0.0	0.0055762081784386	0.0	0.0018186226964112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012594458438287	0.0	0.0	0.0	0.0	0.0016769144773616	0.0
Glass	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043196544276457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021378062818615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007888509071785	0.0075901328273244	0.0	0.1153846153846153	0.0023094688221709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0147058823529411	0.0006052810774003	0.0	0.0	0.0	0.0002327746741154	0.0120481927710843	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006462267537876	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0092936802973977	0.0	0.0008486905916585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014925373134328	0.0	0.0	0.0	0.0	0.0
Glass chink, clink	0.0	0.000130890052356	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0057012542759407	0.0032397408207343	0.0	0.0	0.0012676056338028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878048	0.0	0.0	0.0	0.0	0.0075187969924812	0.0	0.0	0.0	0.0101956914981088	0.0010360904852357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060478569550354	0.0	0.0	0.0256410256410256	0.1339491916859122	0.0909090909090909	0.0009099181073703	0.0	0.0	0.0	0.0	0.0	0.0	0.0021459227467811	0.0	0.0	0.0	0.0009082652134423	0.0251046025104602	0.0	0.0294117647058823	0.0043126276764772	0.0	0.0	0.0025906735751295	0.0046554934823091	0.0120481927710843	0.0	0.0	0.0	0.0	0.0	0.0	0.0051102743410435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036619516047964	0.0	0.0	0.0	0.0	0.0020983213429256	0.0	0.0018587360594795	0.0	0.0018186226964112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0027948574622694	0.0
Glass shatter	0.0	0.000261780104712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001408450704225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.0	0.0	0.0023094688221709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.180297264306742e-05	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0	0.0
Growling	0.0	0.000130890052356	0.0188679245283018	0.0	0.0313269975360788	0.0214723926380368	0.0	0.0	0.0	0.0045610034207525	0.0	0.0	0.0	0.006056338028169	0.0	0.0	0.0	0.0	0.0	0.0042105263157894	0.0	0.0	0.0	0.0358974358974358	0.0066666666666666	0.0059171597633136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008222331853313	0.0341909860127784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069284064665127	0.0	0.1128298453139217	0.0	0.0212765957446808	0.0	0.0	0.0	0.0	0.0088221268478779	0.0	0.0	0.0	0.0148349984862246	0.0	0.0022421524663677	0.0	0.0068094121207535	0.0	0.0	0.0181347150259067	0.0027932960893854	0.0048192771084337	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.014388489208633	0.0021505376344086	0.0	0.0140845070422535	0.0	0.0	0.0	0.0	0.0075034106412005	0.0	0.0	0.0	0.0	0.0044964028776978	0.0	0.0018587360594795	0.0	0.0066682832201745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0101010101010101	0.019005030743432	0.0
Gunshot, gunfire	0.0	0.0024869109947643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017094017094017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288932741325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1290322580645161	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0009310986964618	0.0	0.0	0.0	0.0	0.0	0.0	0.0064102564102564	0.0	0.0	0.0215827338129496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007539312127522	0.0	0.0	0.0	0.0	0.0	0.0	0.0055762081784386	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037783375314861	0.0	0.0	0.0091743119266055	0.0	0.0022358859698155	0.0
Gurgling, bubbling	0.0	0.000130890052356	0.0	0.0	0.0010559662090813	0.0	0.0	0.0	0.0	0.0	0.0021598272138228	0.0	0.0	0.0007042253521126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034188034188034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453634950785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018198362147406	0.0	0.0638297872340425	0.0	0.0	0.0444444444444444	0.0	0.0011921793037672	0.0	0.0	0.0	0.0009082652134423	0.0	0.0	0.0	0.0002269804040251	0.0	0.0	0.0	0.0009310986964618	0.0048192771084337	0.0	0.0	0.0	0.0	0.0	0.0	0.0026896180742334	0.0	0.014388489208633	0.0021505376344086	0.0	0.0	0.0	0.0	0.0	0.0	0.000538522294823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012594458438287	0.0	0.0	0.0	0.0	0.0011179429849077	0.0
Hammer	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0042553191489361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Hands	0.0	0.000130890052356	0.0	0.0	0.0028159098908834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0015541357278535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007566013467503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123456790123456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003949163495368	0.0	0.0	0.0	0.0	0.0026978417266187	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hiss	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010799136069114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014035087719298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288932741325	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106382978723404	0.0	0.0	0.0444444444444444	0.0	0.0	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.0005296209427252	0.0	0.0	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005379236148466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002872118905722	0.0	0.0	0.0	0.0	0.0008992805755395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human group actions	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0	0.0
Human voice	0.03125	0.0239528795811518	0.0094339622641509	0.1363636363636363	0.0383667722632875	0.0368098159509202	0.0	0.0	0.0	0.0205245153933865	0.0118790496760259	0.0	0.0	0.0240845070422535	0.0	0.0	0.0	0.0	0.088235294117647	0.0329824561403508	0.0	0.0434782608695652	0.0	0.0324786324786324	0.0666666666666666	0.0059171597633136	0.0	0.0588235294117647	0.025	0.0670731707317073	0.0	0.0229885057471264	0.0588235294117647	0.1081081081081081	0.0112781954887218	0.0	0.0	0.0	0.0159513237954283	0.0310827145570713	0.1071428571428571	0.025	0.0147058823529411	0.0	0.0122448979591836	0.0285935085007728	0.0	0.0	0.0	0.0	0.0547945205479452	0.0112359550561797	0.0	0.0	0.0	0.0909090909090909	0.0	0.0099921114909282	0.0493358633776091	0.0160642570281124	0.0	0.0046189376443418	0.0	0.0354868061874431	0.032258064516129	0.0957446808510638	0.0	0.0	0.0	0.0	0.0615164520743919	0.0449438202247191	0.0354609929078014	0.037037037037037	0.0423857099606418	0.0209205020920502	0.0134529147982062	0.0294117647058823	0.0211848377090111	0.0445205479452054	0.0	0.0207253886010362	0.0193202979515828	0.0240963855421686	0.0	0.0	0.0066225165562913	0.0	0.037037037037037	0.0128205128205128	0.0338891877353415	0.0	0.0719424460431654	0.053763440860215	0.01	0.0	0.0	0.0151515151515151	0.0714285714285714	0.0365853658536585	0.0246643211028936	0.0170212765957446	0.0243055555555555	0.0394088669950738	0.09375	0.0215827338129496	0.1578947368421052	0.0241635687732342	0.0	0.0184287099903006	0.0	0.0212765957446808	0.0	0.031578947368421	0.0	0.0	0.125	0.0267062314540059	0.0	0.0	0.0232997481108312	0.0238805970149253	0.0	0.0244648318042813	0.0303030303030303	0.0285075461151481	0.0
Insect	0.0	0.0006544502617801	0.0	0.0	0.0010559662090813	0.0	0.0	0.0	0.0	0.0057012542759407	0.0	0.0	0.0	0.0004225352112676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051282051282051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010360904852357	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007153075822603	0.0561797752808988	0.0	0.0	0.0	0.0	0.0	0.0	0.0006052810774003	0.0	0.0	0.0	0.0004655493482309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010758472296933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005026208085014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011179429849077	0.0
Keys jangling	0.0	0.0007853403141361	0.0	0.0	0.0007039774727208	0.0	0.0	0.0	0.0	0.0022805017103762	0.0	0.0	0.0	0.0007042253521126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008634087376964	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.002008032128514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537434430138	0.0	0.0141843971631205	0.0	0.0006055101422948	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0004655493482309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.01	0.0	0.0151515151515151	0.0	0.0	0.0	0.0004308178358584	0.0	0.0	0.0	0.0	0.000599520383693	0.0	0.0	0.0	0.0006062075654704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0	0.0
